Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Accessory size (product.metafields.shopify.accessory-size),Activewear clothing features (product.metafields.shopify.activewear-clothing-features),Activity (product.metafields.shopify.activity),Adhesive type (product.metafields.shopify.adhesive-type),Age group (product.metafields.shopify.age-group),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Drinkware material (product.metafields.shopify.drinkware-material),Embellishment/Trim material (product.metafields.shopify.embellishment-trim-material),Fabric (product.metafields.shopify.fabric),Headwear features (product.metafields.shopify.headwear-features),Neckline (product.metafields.shopify.neckline),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Theme (product.metafields.shopify.theme),Top length type (product.metafields.shopify.top-length-type),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
blubullfly-youth-unisex-classic-fit-t-shirt,,,,,,,,,Forest Green,,,XL,,,,,2191958_20068,150.2524725625,shopify,deny,manual,15.28,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-white-front-6994bc03c42d4.jpg?v=1771355151,10,Product mockup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-forest-green-front-6994bc03c9b56.jpg?v=1771355151,oz,,11.33,
blubullfly-youth-unisex-classic-fit-t-shirt,,,,,,,,,Dark Heather,,,XS,,,,,2191958_20059,76.5437124375,shopify,deny,manual,15.28,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-white-left-front-6994bc03c5c85.jpg?v=1771355151,11,Product mockup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-dark-heather-front-6994bc03ca026.jpg?v=1771355152,oz,,11.33,
blubullfly-youth-unisex-classic-fit-t-shirt,,,,,,,,,Dark Heather,,,S,,,,,2191958_20060,110.5631401875,shopify,deny,manual,15.28,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-white-front-6994bc03c6d0d.jpg?v=1771355151,12,Product mockup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-dark-heather-front-6994bc03ca026.jpg?v=1771355152,oz,,11.33,
blubullfly-youth-unisex-classic-fit-t-shirt,,,,,,,,,Dark Heather,,,M,,,,,2191958_20061,121.9029494375,shopify,deny,manual,15.28,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-carolina-blue-front-6994bc03c7d2d.jpg?v=1771355151,13,Product mockup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-dark-heather-front-6994bc03ca026.jpg?v=1771355152,oz,,11.33,
blubullfly-youth-unisex-classic-fit-t-shirt,,,,,,,,,Dark Heather,,,L,,,,,2191958_20062,138.9126633125,shopify,deny,manual,15.28,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-ash-right-front-6994bc03c89be.jpg?v=1771355151,14,Product mockup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-dark-heather-front-6994bc03ca026.jpg?v=1771355152,oz,,11.33,
blubullfly-youth-unisex-classic-fit-t-shirt,,,,,,,,,Dark Heather,,,XL,,,,,2191958_20063,150.2524725625,shopify,deny,manual,15.28,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-dark-heather-front-6994bc03ca026.jpg?v=1771355152,oz,,11.33,
blubullfly-youth-unisex-classic-fit-t-shirt,,,,,,,,,Red,,,XS,,,,,2191958_20119,76.5437124375,shopify,deny,manual,15.28,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-red-front-6994bc03ca6a0.jpg?v=1771355151,oz,,11.33,
blubullfly-youth-unisex-classic-fit-t-shirt,,,,,,,,,Red,,,S,,,,,2191958_20120,110.5631401875,shopify,deny,manual,15.28,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-red-front-6994bc03ca6a0.jpg?v=1771355151,oz,,11.33,
blubullfly-youth-unisex-classic-fit-t-shirt,,,,,,,,,Red,,,M,,,,,2191958_20121,121.9029494375,shopify,deny,manual,15.28,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-red-front-6994bc03ca6a0.jpg?v=1771355151,oz,,11.33,
blubullfly-youth-unisex-classic-fit-t-shirt,,,,,,,,,Red,,,L,,,,,2191958_20122,138.9126633125,shopify,deny,manual,15.28,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-red-front-6994bc03ca6a0.jpg?v=1771355151,oz,,11.33,
blubullfly-youth-unisex-classic-fit-t-shirt,,,,,,,,,Red,,,XL,,,,,2191958_20123,150.2524725625,shopify,deny,manual,15.28,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-red-front-6994bc03ca6a0.jpg?v=1771355151,oz,,11.33,
blubullfly-youth-unisex-classic-fit-t-shirt,,,,,,,,,Royal,,,XS,,,,,2191958_20114,76.5437124375,shopify,deny,manual,15.28,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-royal-front-6994bc03cae9f.jpg?v=1771355152,oz,,11.33,
blubullfly-youth-unisex-classic-fit-t-shirt,,,,,,,,,Royal,,,S,,,,,2191958_20115,110.5631401875,shopify,deny,manual,15.28,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-royal-front-6994bc03cae9f.jpg?v=1771355152,oz,,11.33,
blubullfly-youth-unisex-classic-fit-t-shirt,,,,,,,,,Royal,,,M,,,,,2191958_20116,121.9029494375,shopify,deny,manual,15.28,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-royal-front-6994bc03cae9f.jpg?v=1771355152,oz,,11.33,
blubullfly-youth-unisex-classic-fit-t-shirt,,,,,,,,,Royal,,,L,,,,,2191958_20117,138.9126633125,shopify,deny,manual,15.28,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-royal-front-6994bc03cae9f.jpg?v=1771355152,oz,,11.33,
blubullfly-youth-unisex-classic-fit-t-shirt,,,,,,,,,Royal,,,XL,,,,,2191958_20118,150.2524725625,shopify,deny,manual,15.28,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-royal-front-6994bc03cae9f.jpg?v=1771355152,oz,,11.33,
blubullfly-youth-unisex-classic-fit-t-shirt,,,,,,,,,Gold,,,XS,,,,,2191958_20094,76.5437124375,shopify,deny,manual,15.28,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-gold-front-6994bc03cb841.jpg?v=1771355153,oz,,11.33,
blubullfly-youth-unisex-classic-fit-t-shirt,,,,,,,,,Gold,,,S,,,,,2191958_20095,110.5631401875,shopify,deny,manual,15.28,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-gold-front-6994bc03cb841.jpg?v=1771355153,oz,,11.33,
blubullfly-youth-unisex-classic-fit-t-shirt,,,,,,,,,Gold,,,M,,,,,2191958_20096,121.9029494375,shopify,deny,manual,15.28,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-gold-front-6994bc03cb841.jpg?v=1771355153,oz,,11.33,
blubullfly-youth-unisex-classic-fit-t-shirt,,,,,,,,,Gold,,,L,,,,,2191958_20097,138.9126633125,shopify,deny,manual,15.28,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-gold-front-6994bc03cb841.jpg?v=1771355153,oz,,11.33,
blubullfly-youth-unisex-classic-fit-t-shirt,,,,,,,,,Gold,,,XL,,,,,2191958_20098,150.2524725625,shopify,deny,manual,15.28,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-gold-front-6994bc03cb841.jpg?v=1771355153,oz,,11.33,
blubullfly-youth-unisex-classic-fit-t-shirt,,,,,,,,,Carolina Blue,,,XS,,,,,2191958_20054,76.5437124375,shopify,deny,manual,15.28,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-carolina-blue-front-6994bc03cc3a3.jpg?v=1771355151,oz,,11.33,
blubullfly-youth-unisex-classic-fit-t-shirt,,,,,,,,,Carolina Blue,,,S,,,,,2191958_20055,110.5631401875,shopify,deny,manual,15.28,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-carolina-blue-front-6994bc03cc3a3.jpg?v=1771355151,oz,,11.33,
blubullfly-youth-unisex-classic-fit-t-shirt,,,,,,,,,Carolina Blue,,,M,,,,,2191958_20056,121.9029494375,shopify,deny,manual,15.28,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-carolina-blue-front-6994bc03cc3a3.jpg?v=1771355151,oz,,11.33,
blubullfly-youth-unisex-classic-fit-t-shirt,,,,,,,,,Carolina Blue,,,L,,,,,2191958_20057,138.9126633125,shopify,deny,manual,15.28,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-carolina-blue-front-6994bc03cc3a3.jpg?v=1771355151,oz,,11.33,
blubullfly-youth-unisex-classic-fit-t-shirt,,,,,,,,,Carolina Blue,,,XL,,,,,2191958_20058,150.2524725625,shopify,deny,manual,15.28,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-carolina-blue-front-6994bc03cc3a3.jpg?v=1771355151,oz,,11.33,
blubullfly-youth-unisex-classic-fit-t-shirt,,,,,,,,,Ash,,,XS,,,,,2191958_20039,76.5437124375,shopify,deny,manual,15.28,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-ash-right-front-6994bc03c89be.jpg?v=1771355151,oz,,11.33,
blubullfly-youth-unisex-classic-fit-t-shirt,,,,,,,,,Ash,,,S,,,,,2191958_20040,110.5631401875,shopify,deny,manual,15.28,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-ash-right-front-6994bc03c89be.jpg?v=1771355151,oz,,11.33,
blubullfly-youth-unisex-classic-fit-t-shirt,,,,,,,,,Ash,,,M,,,,,2191958_20041,121.9029494375,shopify,deny,manual,15.28,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-ash-right-front-6994bc03c89be.jpg?v=1771355151,oz,,11.33,
blubullfly-youth-unisex-classic-fit-t-shirt,,,,,,,,,Ash,,,L,,,,,2191958_20042,138.9126633125,shopify,deny,manual,15.28,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-ash-right-front-6994bc03c89be.jpg?v=1771355151,oz,,11.33,
blubullfly-youth-unisex-classic-fit-t-shirt,,,,,,,,,Ash,,,XL,,,,,2191958_20043,150.2524725625,shopify,deny,manual,15.28,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-ash-right-front-6994bc03c89be.jpg?v=1771355151,oz,,11.33,
blubullfly-youth-unisex-classic-fit-t-shirt,,,,,,,,,White,,,XS,,,,,2191958_20124,76.5437124375,shopify,deny,manual,15.28,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-white-front-6994bc03c42d4.jpg?v=1771355151,oz,,11.33,
blubullfly-youth-unisex-classic-fit-t-shirt,,,,,,,,,White,,,S,,,,,2191958_20125,110.5631401875,shopify,deny,manual,15.28,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-white-front-6994bc03c42d4.jpg?v=1771355151,oz,,11.33,
blubullfly-youth-unisex-classic-fit-t-shirt,,,,,,,,,White,,,M,,,,,2191958_20126,121.9029494375,shopify,deny,manual,15.28,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-white-front-6994bc03c42d4.jpg?v=1771355151,oz,,11.33,
blubullfly-youth-unisex-classic-fit-t-shirt,,,,,,,,,White,,,L,,,,,2191958_20127,138.9126633125,shopify,deny,manual,15.28,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-white-front-6994bc03c42d4.jpg?v=1771355151,oz,,11.33,
blubullfly-youth-unisex-classic-fit-t-shirt,,,,,,,,,White,,,XL,,,,,2191958_20128,150.2524725625,shopify,deny,manual,15.28,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-white-front-6994bc03c42d4.jpg?v=1771355151,oz,,11.33,
blubullfly-youth-unisex-moisture-wicking-t-shirt,Blubullfly Youth Unisex Moisture-Wicking Cotton Blend T-Shirt,"Keep kids cool and comfortable with this moisture-wicking t-shirt. Its modern fit and high-performance fabric make it the top choice for active days.<br>
<br>
• 50% cotton and 50% polyester<br>
• Fabric weight: 5.5 oz./yd² (186 g/m²)<br>
• Yarn diameter: 20 singles<br>
• Moisture-management fabric<br>
• Modern classic fit<br>
• Classic-width ribbed collar<br>
• Neck and shoulder taping<br>
• Blank product sourced from Nicaragua<br>
<br>
Disclaimer: Due to the fabric properties, the White color variant may appear off-white rather than bright white.",Bluebullfly,Apparel & Accessories > Clothing > Activewear > Activewear Tops > T-Shirts,T-Shirts,"",true,Color,Navy,,Size,XS,,,,,8056379_20099,76.5437124375,shopify,deny,manual,20.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-black-front-69852b8a3aa65.jpg?v=1770335198,1,Product mockup,false,,,212,unisex,kids,8056379_20049,new,,DTFILM,,,,,,,,,,kids,moisture-wicking,white; black; navy; green; gray; red; blue; gold,,,cotton; polyester,,round,xs; s; m; l; xl,short,unisex,,medium,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-navy-front-699a21b8286ca.jpg?v=1771708871,oz,,15.43,active
blubullfly-youth-unisex-moisture-wicking-t-shirt,,,,,,,,,Navy,,,S,,,,,8056379_20100,110.5631401875,shopify,deny,manual,20.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-ash-front-699a21b829f33.jpg?v=1771708871,2,Product mockup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-navy-front-699a21b8286ca.jpg?v=1771708871,oz,,15.43,
blubullfly-youth-unisex-moisture-wicking-t-shirt,,,,,,,,,Navy,,,M,,,,,8056379_20101,121.9029494375,shopify,deny,manual,20.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-carolina-blue-front-699a21b829987.jpg?v=1771708871,3,Product mockup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-navy-front-699a21b8286ca.jpg?v=1771708871,oz,,15.43,
blubullfly-youth-unisex-moisture-wicking-t-shirt,,,,,,,,,Navy,,,L,,,,,8056379_20102,138.9126633125,shopify,deny,manual,20.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-dark-heather-front-699a21b828a10.jpg?v=1771708871,4,Product mockup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-navy-front-699a21b8286ca.jpg?v=1771708871,oz,,15.43,
blubullfly-youth-unisex-moisture-wicking-t-shirt,,,,,,,,,Navy,,,XL,,,,,8056379_20103,150.2524725625,shopify,deny,manual,20.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-forest-green-front-699a21b82880a.jpg?v=1771708871,5,Product mockup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-navy-front-699a21b8286ca.jpg?v=1771708871,oz,,15.43,
blubullfly-youth-unisex-moisture-wicking-t-shirt,,,,,,,,,Forest Green,,,XS,,,,,8056379_20064,76.5437124375,shopify,deny,manual,20.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-gold-front-699a21b82946c.jpg?v=1771708871,6,Product mockup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-forest-green-front-699a21b82880a.jpg?v=1771708871,oz,,15.43,
blubullfly-youth-unisex-moisture-wicking-t-shirt,,,,,,,,,Forest Green,,,S,,,,,8056379_20065,110.5631401875,shopify,deny,manual,20.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-navy-front-699a21b8286ca.jpg?v=1771708871,7,Product mockup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-forest-green-front-699a21b82880a.jpg?v=1771708871,oz,,15.43,
blubullfly-youth-unisex-moisture-wicking-t-shirt,,,,,,,,,Forest Green,,,M,,,,,8056379_20066,121.9029494375,shopify,deny,manual,20.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-royal-front-699a21b829020.jpg?v=1771708871,8,Product mockup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-forest-green-front-699a21b82880a.jpg?v=1771708871,oz,,15.43,
blubullfly-youth-unisex-moisture-wicking-t-shirt,,,,,,,,,Forest Green,,,L,,,,,8056379_20067,138.9126633125,shopify,deny,manual,20.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-red-front-699a21b828cc1.jpg?v=1771708871,9,Product mockup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-forest-green-front-699a21b82880a.jpg?v=1771708871,oz,,15.43,
blubullfly-youth-unisex-moisture-wicking-t-shirt,,,,,,,,,Forest Green,,,XL,,,,,8056379_20068,150.2524725625,shopify,deny,manual,20.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-white-front-699a21b82a58b.jpg?v=1771708871,10,Product mockup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-forest-green-front-699a21b82880a.jpg?v=1771708871,oz,,15.43,
blubullfly-youth-unisex-moisture-wicking-t-shirt,,,,,,,,,Dark Heather,,,XS,,,,,8056379_20059,76.5437124375,shopify,deny,manual,20.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-ash-product-details-699a21b827a1f.jpg?v=1771708870,11,Product mockup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-dark-heather-front-699a21b828a10.jpg?v=1771708871,oz,,15.43,
blubullfly-youth-unisex-moisture-wicking-t-shirt,,,,,,,,,Dark Heather,,,S,,,,,8056379_20060,110.5631401875,shopify,deny,manual,20.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-red-front-699a21b826fb1.jpg?v=1771708870,12,Product mockup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-dark-heather-front-699a21b828a10.jpg?v=1771708871,oz,,15.43,
blubullfly-youth-unisex-moisture-wicking-t-shirt,,,,,,,,,Dark Heather,,,M,,,,,8056379_20061,121.9029494375,shopify,deny,manual,20.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-carolina-blue-right-front-699a21b82808d.jpg?v=1771708870,13,Product mockup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-dark-heather-front-699a21b828a10.jpg?v=1771708871,oz,,15.43,
blubullfly-youth-unisex-moisture-wicking-t-shirt,,,,,,,,,Dark Heather,,,L,,,,,8056379_20062,138.9126633125,shopify,deny,manual,20.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-navy-front-2-699a21b8285b4.jpg?v=1771708870,14,Product mockup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-dark-heather-front-699a21b828a10.jpg?v=1771708871,oz,,15.43,
blubullfly-youth-unisex-moisture-wicking-t-shirt,,,,,,,,,Dark Heather,,,XL,,,,,8056379_20063,150.2524725625,shopify,deny,manual,20.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-dark-heather-front-699a21b828a10.jpg?v=1771708871,oz,,15.43,
blubullfly-youth-unisex-moisture-wicking-t-shirt,,,,,,,,,Red,,,XS,,,,,8056379_20119,76.5437124375,shopify,deny,manual,20.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-red-front-699a21b826fb1.jpg?v=1771708870,oz,,15.43,
blubullfly-youth-unisex-moisture-wicking-t-shirt,,,,,,,,,Red,,,S,,,,,8056379_20120,110.5631401875,shopify,deny,manual,20.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-red-front-699a21b826fb1.jpg?v=1771708870,oz,,15.43,
blubullfly-youth-unisex-moisture-wicking-t-shirt,,,,,,,,,Red,,,M,,,,,8056379_20121,121.9029494375,shopify,deny,manual,20.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-red-front-699a21b826fb1.jpg?v=1771708870,oz,,15.43,
blubullfly-youth-unisex-moisture-wicking-t-shirt,,,,,,,,,Red,,,L,,,,,8056379_20122,138.9126633125,shopify,deny,manual,20.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-red-front-699a21b826fb1.jpg?v=1771708870,oz,,15.43,
blubullfly-youth-unisex-moisture-wicking-t-shirt,,,,,,,,,Red,,,XL,,,,,8056379_20123,150.2524725625,shopify,deny,manual,20.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-red-front-699a21b826fb1.jpg?v=1771708870,oz,,15.43,
blubullfly-youth-unisex-moisture-wicking-t-shirt,,,,,,,,,Royal,,,XS,,,,,8056379_20114,76.5437124375,shopify,deny,manual,20.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-royal-front-699a21b829020.jpg?v=1771708871,oz,,15.43,
blubullfly-youth-unisex-moisture-wicking-t-shirt,,,,,,,,,Royal,,,S,,,,,8056379_20115,110.5631401875,shopify,deny,manual,20.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-royal-front-699a21b829020.jpg?v=1771708871,oz,,15.43,
blubullfly-youth-unisex-moisture-wicking-t-shirt,,,,,,,,,Royal,,,M,,,,,8056379_20116,121.9029494375,shopify,deny,manual,20.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-royal-front-699a21b829020.jpg?v=1771708871,oz,,15.43,
